Tesla,Ford,Tesla_Log_Return,Ford_Log_Return,Tesla_MA_5,Tesla_MA_50,Tesla_Volatility,polarity,date,Tesla_Bollinger_Upper_5,Tesla_Bollinger_Lower_5,Tesla_Bollinger_Upper_50,Tesla_Bollinger_Lower_50,Tesla_RSI_5,Tesla_RSI_50,Tesla_MACD,Tesla_Log_Return_Lag1,Tesla_Log_Return_Lag5,Tesla_Direction,Tesla_MA_100,Tesla_MA_200
196.3699951171875,11.924263954162598,0.047022052078927956,0.0016529032579933088,186.1760009765625,174.80359985351564,0.027985027702027408,0.942,2024-06-26,198.40162116220066,173.95038079092436,197.6401513919362,151.96704831509507,80.36943244451065,57.708454514457756,3.4605607305496733,0.025790114652126835,-0.013860022086213656,1,,
197.4199981689453,12.042423248291016,0.005332819818052439,0.009860374150558243,189.34599914550782,175.6097998046875,0.026743233757945295,0.6405000000000001,2024-06-27,203.6440284609338,175.04796983008183,198.74103878624044,152.47856082313456,97.4267307701088,59.03852299219851,4.276997440676041,0.047022052078927956,-0.017957490517488177,1,,
197.8800048828125,12.347668647766113,0.0023273813203096337,0.02503158569515035,192.32000122070312,176.4583999633789,0.02606008227503973,0.6655,2024-06-28,206.20864765336634,178.4313547880399,199.68391799782114,153.23288192893665,97.2664158132704,59.56535800920068,4.904610812500351,0.005332819818052439,0.007899471520701,1,,
209.86000061035156,12.564294815063477,0.05877983360300819,0.017391774671250238,197.7760009765625,177.65700012207031,0.02769440367896407,0.396,2024-07-01,213.80219277406565,181.74980917905935,201.4726712500858,153.84132899405483,100.0,63.12815333050463,6.296106864844404,0.0023273813203096337,-0.002352322975825913,1,,
231.25999450683594,12.672607421875,0.09710195030947986,0.008583721633955503,206.55799865722656,179.3411999511719,0.036458353141335054,0.71,2024-07-02,236.28505469809622,176.8309426163569,206.05616881529681,152.62623108704696,100.0,67.0624479511778,9.021681839308258,0.05877983360300819,0.025790114652126835,1,,
246.38999938964844,12.672607421875,0.06337304899541438,0.0,216.56199951171874,181.4279998779297,0.03643162362840636,0.838,2024-07-03,259.76026986585924,173.36372915757826,212.23996226536931,150.61603749049007,100.0,70.30751483292306,12.261244595260024,0.09710195030947986,0.047022052078927956,1,,
251.52000427246094,12.643068313598633,0.02060688228437311,-0.002333662509411845,227.3820007324219,183.56480010986328,0.032800374248562844,0.9695,2024-07-05,273.60293009299033,181.16107137185344,218.51554779469274,148.61405242503383,100.0,70.59368164904582,15.068865439204359,0.06337304899541438,0.005332819818052439,1,,
252.94000244140625,12.780920028686523,0.005629789876539415,0.010844330493738783,238.3940002441406,185.38100006103517,0.032997454490702655,0.944,2024-07-08,274.6279254658202,202.160075022461,224.92181854136942,145.84018158070091,100.0,68.65677995803503,17.210119624555745,0.02060688228437311,0.0023273813203096337,1,,
262.3299865722656,12.702147483825684,0.0364508858978897,-0.006182363698812772,248.88799743652345,187.22399993896485,0.030660541906197023,0.984,2024-07-09,271.71385466031006,226.06214021273686,232.1028195119467,142.345180365983,100.0,68.82841089579102,19.440672268822027,0.005629789876539415,0.05877983360300819,1,,
263.260009765625,12.968006134033203,0.0035389720904070512,0.020714185061790756,255.28800048828126,189.1234002685547,0.03226854494887548,0.9504999999999999,2024-07-10,269.849175364881,240.7268256116815,238.54075702156524,139.70604351554414,100.0,69.4810302409499,21.040900011021478,0.0364508858978897,0.09710195030947986,1,,
241.02999877929688,13.263405799865723,-0.08822077208547265,0.022523541983709698,254.21600036621095,190.06300018310546,0.04979406218894721,0.6675,2024-07-11,272.39285602555026,236.0391447068716,241.60359383198448,138.52240653422643,43.14578301545508,59.77853602384848,20.281523149037326,0.0035389720904070512,0.06337304899541438,0,,
248.22999572753906,13.814815521240234,0.029434316513726216,0.04073280534481659,253.55799865722656,191.3620001220703,0.04956153292381896,0.5025,2024-07-12,272.44707240402556,234.66892491042756,245.41739268140913,137.30660756273147,46.00436304120131,63.72279797406592,20.02980002911994,-0.08822077208547265,0.02060688228437311,1,,
252.63999938964844,14.011748313903809,0.017609829570940913,0.014154538216937886,253.497998046875,192.815,0.049089985092798355,0.903,2024-07-15,272.39878929957933,234.59720679417072,249.4660496278653,136.1639503721347,49.6603227771537,65.27736830830803,19.956116395061002,0.029434316513726216,0.005629789876539415,1,,
